(storm) D:\Zhiyu\GNN-UDS\surrogate>python maxred.py --env chaohu --act rand --pop_size 64 --processes 8 --rain_num 100 --rain_suffix chaohu_testall --result_dir maxred_all100 --termination n_gen 100
MaxRed configs: Namespace(act='rand', crossover=[1.0, 3.0], directed=False, env='chaohu', length=0, mutation=[1.0, 3.0], order=1, pop_size=64, processes=8, rain_dir='./envs/config/', rain_num=100, rain_suffix='chaohu_testall', result_dir='./results/chaohu/maxred_all100', sampling=0.4, setting_duration=10, termination=['n_gen', 100])
Runoff time: 46.26052403450012 s
Minimizing
=================================================
n_gen  |  n_eval  |     f_avg     |     f_min
 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 1 1 0
 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0
 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0]
Function value: [764.88308228]
Runoff time: 45.4453387260437 s
Minimizing
=================================================
n_gen  |  n_eval  |     f_avg     |     f_min
=================================================
     1 |       64 |  2.806804E+04 |  1.109978E+04
     2 |      128 |  2.378527E+04 |  1.109978E+04
     3 |      192 |  2.180082E+04 |  1.109978E+04
     4 |      256 |  2.047574E+04 |  1.109978E+04
     5 |      320 |  1.880328E+04 |  1.109978E+04
     6 |      384 |  1.691067E+04 |  1.073574E+04
     7 |      448 |  1.490519E+04 |  1.073574E+04
     8 |      512 |  1.386137E+04 |  1.057281E+04
     9 |      576 |  1.205231E+04 |  1.020918E+04
    10 |      640 |  1.093647E+04 |  9.851152E+03
    11 |      704 |  1.037158E+04 |  9.746529E+03
    12 |      768 |  9.977175E+03 |  9.481356E+03
    13 |      832 |  9.758342E+03 |  9.387249E+03
    14 |      896 |  9.556082E+03 |  9.025157E+03
    15 |      960 |  9.432264E+03 |  9.025157E+03
    16 |     1024 |  9.326818E+03 |  9.025157E+03
    17 |     1088 |  9.251424E+03 |  8.899198E+03
    18 |     1152 |  9.186445E+03 |  8.899198E+03
    19 |     1216 |  9.117790E+03 |  8.899198E+03
    20 |     1280 |  9.046767E+03 |  8.770422E+03
    21 |     1344 |  8.979555E+03 |  8.757595E+03
    22 |     1408 |  8.874339E+03 |  8.620006E+03
    23 |     1472 |  8.766362E+03 |  8.486254E+03
    24 |     1536 |  8.649720E+03 |  8.463838E+03
    25 |     1600 |  8.539089E+03 |  8.373484E+03
    26 |     1664 |  8.478968E+03 |  8.344863E+03
    27 |     1728 |  8.455688E+03 |  8.344863E+03
    28 |     1792 |  8.415453E+03 |  8.332040E+03
    29 |     1856 |  8.365048E+03 |  8.213434E+03
    30 |     1920 |  8.315443E+03 |  8.162899E+03
    31 |     1984 |  8.273017E+03 |  8.162713E+03
    32 |     2048 |  8.218790E+03 |  8.102562E+03
    33 |     2112 |  8.175542E+03 |  8.067609E+03
    34 |     2176 |  8.133165E+03 |  8.067609E+03
    35 |     2240 |  8.102703E+03 |  8.067609E+03
    36 |     2304 |  8.081485E+03 |  8.036996E+03
    37 |     2368 |  8.069132E+03 |  7.943595E+03
    38 |     2432 |  8.056909E+03 |  7.943595E+03
    39 |     2496 |  8.044561E+03 |  7.939162E+03
    40 |     2560 |  8.028114E+03 |  7.908943E+03
    41 |     2624 |  7.997709E+03 |  7.900823E+03
    42 |     2688 |  7.960446E+03 |  7.899029E+03
    43 |     2752 |  7.939829E+03 |  7.899029E+03
    44 |     2816 |  7.923778E+03 |  7.880933E+03
    45 |     2880 |  7.911763E+03 |  7.869552E+03
    46 |     2944 |  7.905665E+03 |  7.862440E+03
    47 |     3008 |  7.900418E+03 |  7.862440E+03
    48 |     3072 |  7.896127E+03 |  7.862440E+03
    49 |     3136 |  7.889396E+03 |  7.862440E+03
    50 |     3200 |  7.884057E+03 |  7.858159E+03
    51 |     3264 |  7.878400E+03 |  7.855101E+03
    52 |     3328 |  7.873132E+03 |  7.855101E+03
    53 |     3392 |  7.857029E+03 |  7.722182E+03
    54 |     3456 |  7.834564E+03 |  7.720936E+03
    55 |     3520 |  7.785541E+03 |  7.685853E+03
    56 |     3584 |  7.739089E+03 |  7.594873E+03
    57 |     3648 |  7.710404E+03 |  7.569544E+03
    58 |     3712 |  7.693400E+03 |  7.568063E+03
    59 |     3776 |  7.663144E+03 |  7.568063E+03
    60 |     3840 |  7.625653E+03 |  7.544351E+03
    61 |     3904 |  7.595552E+03 |  7.544351E+03
    62 |     3968 |  7.571601E+03 |  7.531454E+03
    63 |     4032 |  7.563492E+03 |  7.454174E+03
    64 |     4096 |  7.555154E+03 |  7.453896E+03
    65 |     4160 |  7.548689E+03 |  7.450970E+03
    66 |     4224 |  7.535964E+03 |  7.439408E+03
    67 |     4288 |  7.523672E+03 |  7.439187E+03
    68 |     4352 |  7.506784E+03 |  7.436848E+03
    69 |     4416 |  7.493361E+03 |  7.430014E+03
    70 |     4480 |  7.475966E+03 |  7.430014E+03
    71 |     4544 |  7.454592E+03 |  7.424062E+03
    72 |     4608 |  7.449112E+03 |  7.424062E+03
    73 |     4672 |  7.445305E+03 |  7.424062E+03
    74 |     4736 |  7.444340E+03 |  7.424062E+03
    75 |     4800 |  7.443045E+03 |  7.423851E+03
    76 |     4864 |  7.442472E+03 |  7.423851E+03
    77 |     4928 |  7.441660E+03 |  7.423851E+03
    78 |     4992 |  7.440687E+03 |  7.423851E+03
    79 |     5056 |  7.440224E+03 |  7.423851E+03
    80 |     5120 |  7.439978E+03 |  7.423851E+03
    81 |     5184 |  7.439685E+03 |  7.423851E+03
    82 |     5248 |  7.439362E+03 |  7.423851E+03
    83 |     5312 |  7.439362E+03 |  7.423851E+03
    84 |     5376 |  7.439209E+03 |  7.423851E+03
    85 |     5440 |  7.438748E+03 |  7.423851E+03
    86 |     5504 |  7.437903E+03 |  7.422542E+03
    87 |     5568 |  7.437069E+03 |  7.419665E+03
    88 |     5632 |  7.436836E+03 |  7.419665E+03
    89 |     5696 |  7.436320E+03 |  7.419665E+03
    90 |     5760 |  7.436126E+03 |  7.419665E+03
    91 |     5824 |  7.434789E+03 |  7.403441E+03
    92 |     5888 |  7.433378E+03 |  7.403441E+03
    93 |     5952 |  7.430615E+03 |  7.383812E+03
    94 |     6016 |  7.426699E+03 |  7.372878E+03
    95 |     6080 |  7.420064E+03 |  7.370037E+03
    96 |     6144 |  7.410483E+03 |  7.370037E+03
    97 |     6208 |  7.402736E+03 |  7.370037E+03
    98 |     6272 |  7.397046E+03 |  7.370037E+03
    99 |     6336 |  7.390502E+03 |  7.370037E+03
   100 |     6400 |  7.385547E+03 |  7.361348E+03
Best solution found: [1 0 0 0 1 0 0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 1
 1 0 0 1 0 0 0 0 0 0 1 0 0 1 1 0 0 0 2 0 1 0 2 0 0 0 1 0 0 0 1 0 0 0 1 1 1
 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0
 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
Function value: [7361.34820152]
Runoff time: 45.91415739059448 s
Minimizing
=================================================
n_gen  |  n_eval  |     f_avg     |     f_min
=================================================
     1 |       64 |  9.083439E+04 |  5.314702E+04
     2 |      128 |  8.792889E+04 |  5.314702E+04
     3 |      192 |  8.658144E+04 |  5.314702E+04
     4 |      256 |  8.610549E+04 |  5.314702E+04
     5 |      320 |  8.488525E+04 |  5.314702E+04
     6 |      384 |  8.425167E+04 |  5.314702E+04
     7 |      448 |  8.353593E+04 |  5.314702E+04
     8 |      512 |  8.293124E+04 |  5.314702E+04
     9 |      576 |  8.267967E+04 |  5.314702E+04
    10 |      640 |  8.168462E+04 |  5.314702E+04
    11 |      704 |  8.104762E+04 |  5.314702E+04
    12 |      768 |  7.953273E+04 |  5.314702E+04
    13 |      832 |  7.897383E+04 |  5.314702E+04
    14 |      896 |  7.855535E+04 |  5.314702E+04
    15 |      960 |  7.795315E+04 |  5.314702E+04
    16 |     1024 |  7.696900E+04 |  5.314702E+04
    17 |     1088 |  7.637824E+04 |  5.314702E+04
    18 |     1152 |  7.560888E+04 |  5.314702E+04
    19 |     1216 |  7.463739E+04 |  5.314702E+04
    20 |     1280 |  7.412287E+04 |  5.314702E+04
    21 |     1344 |  7.347349E+04 |  5.314702E+04
    22 |     1408 |  7.258658E+04 |  5.314702E+04
    23 |     1472 |  7.117820E+04 |  5.314702E+04
    24 |     1536 |  6.941826E+04 |  5.314702E+04
    25 |     1600 |  6.874244E+04 |  5.314702E+04
    26 |     1664 |  6.754614E+04 |  5.314702E+04
    27 |     1728 |  6.355728E+04 |  5.314702E+04
    28 |     1792 |  5.933809E+04 |  5.314702E+04
    29 |     1856 |  5.725475E+04 |  5.314702E+04
    30 |     1920 |  5.664020E+04 |  5.314702E+04
    31 |     1984 |  5.570942E+04 |  5.314702E+04
    32 |     2048 |  5.451821E+04 |  5.314702E+04
    33 |     2112 |  5.438038E+04 |  5.314702E+04
    34 |     2176 |  5.422878E+04 |  5.314702E+04
    35 |     2240 |  5.405157E+04 |  5.314702E+04
    36 |     2304 |  5.385796E+04 |  5.314702E+04
    37 |     2368 |  5.369113E+04 |  5.314702E+04
    38 |     2432 |  5.355235E+04 |  5.314702E+04
    39 |     2496 |  5.342490E+04 |  5.298380E+04
    40 |     2560 |  5.331986E+04 |  5.298380E+04
    41 |     2624 |  5.320794E+04 |  5.281451E+04
    42 |     2688 |  5.310258E+04 |  5.273099E+04
    43 |     2752 |  5.300450E+04 |  5.273099E+04
    44 |     2816 |  5.289984E+04 |  5.270095E+04
    45 |     2880 |  5.277565E+04 |  4.874905E+04
    46 |     2944 |  5.273660E+04 |  4.874905E+04
    47 |     3008 |  5.264742E+04 |  4.871551E+04
    48 |     3072 |  5.260245E+04 |  4.871551E+04
    49 |     3136 |  5.246784E+04 |  4.871551E+04
    50 |     3200 |  5.227259E+04 |  4.866520E+04
    51 |     3264 |  5.181132E+04 |  4.865337E+04
    52 |     3328 |  5.109957E+04 |  4.851829E+04
    53 |     3392 |  4.941227E+04 |  4.848954E+04
    54 |     3456 |  4.863170E+04 |  4.848851E+04
    55 |     3520 |  4.856290E+04 |  4.848851E+04
    56 |     3584 |  4.852715E+04 |  4.847987E+04
    57 |     3648 |  4.851385E+04 |  4.847987E+04
    58 |     3712 |  4.850618E+04 |  4.845770E+04
    59 |     3776 |  4.849804E+04 |  4.845584E+04
    60 |     3840 |  4.849113E+04 |  4.844652E+04
    61 |     3904 |  4.848010E+04 |  4.843065E+04
    62 |     3968 |  4.846920E+04 |  4.843065E+04
    63 |     4032 |  4.845764E+04 |  4.842749E+04
    64 |     4096 |  4.845131E+04 |  4.842416E+04
    65 |     4160 |  4.844340E+04 |  4.840921E+04
    66 |     4224 |  4.843514E+04 |  4.840921E+04
    67 |     4288 |  4.842737E+04 |  4.840921E+04
    68 |     4352 |  4.842273E+04 |  4.840921E+04
    69 |     4416 |  4.842092E+04 |  4.840921E+04
    70 |     4480 |  4.841882E+04 |  4.840732E+04
    71 |     4544 |  4.841694E+04 |  4.840732E+04
    72 |     4608 |  4.841414E+04 |  4.840120E+04
    73 |     4672 |  4.841150E+04 |  4.840033E+04
    74 |     4736 |  4.840838E+04 |  4.839867E+04
    75 |     4800 |  4.840590E+04 |  4.839493E+04
    76 |     4864 |  4.840368E+04 |  4.839493E+04
    77 |     4928 |  4.840207E+04 |  4.839275E+04
    78 |     4992 |  4.840027E+04 |  4.839109E+04
    79 |     5056 |  4.839778E+04 |  4.836878E+04
    80 |     5120 |  4.839537E+04 |  4.836878E+04
    81 |     5184 |  4.839044E+04 |  4.835952E+04
    82 |     5248 |  4.838088E+04 |  4.829420E+04
    83 |     5312 |  4.837431E+04 |  4.829420E+04
    84 |     5376 |  4.836971E+04 |  4.829420E+04
    85 |     5440 |  4.836491E+04 |  4.829420E+04
    86 |     5504 |  4.835597E+04 |  4.829332E+04
    87 |     5568 |  4.834236E+04 |  4.828395E+04
    88 |     5632 |  4.831987E+04 |  4.828395E+04
    89 |     5696 |  4.830354E+04 |  4.828395E+04
    90 |     5760 |  4.829975E+04 |  4.828395E+04
    91 |     5824 |  4.829765E+04 |  4.828395E+04
    92 |     5888 |  4.829649E+04 |  4.828395E+04
    93 |     5952 |  4.829555E+04 |  4.828395E+04
    94 |     6016 |  4.829435E+04 |  4.828395E+04
    95 |     6080 |  4.829351E+04 |  4.828299E+04
    96 |     6144 |  4.829278E+04 |  4.828195E+04
    97 |     6208 |  4.829182E+04 |  4.828195E+04
    98 |     6272 |  4.829096E+04 |  4.828187E+04
    99 |     6336 |  4.828939E+04 |  4.826670E+04
   100 |     6400 |  4.828435E+04 |  4.825905E+04
Best solution found: [1 0 0 0 1 0 0 0 1 2 0 0 2 1 0 1 0 0 0 0 1 1 0 1 1 1 0 0 1 0 0 1 0 1 0 1 0
 2 0 0 0 1 0 1 0 1 1 1 1 2 1 1 1 1 1 1 0 2 0 1 0 1 1 2 0 2 1 1 1 2 0 1 2 2
 0 2 0 1 0 0 1 1 0 1 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0
 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
Function value: [48259.04953154]
Runoff time: 45.58597707748413 s
Minimizing
=================================================
n_gen  |  n_eval  |     f_avg     |     f_min
=================================================
     1 |       64 |  6.336323E+04 |  2.455831E+04
     2 |      128 |  5.960949E+04 |  2.455831E+04
     3 |      192 |  5.803324E+04 |  2.455831E+04
     4 |      256 |  5.551277E+04 |  2.455831E+04
     5 |      320 |  5.276571E+04 |  2.455831E+04
     6 |      384 |  5.223122E+04 |  2.455831E+04
     7 |      448 |  5.154372E+04 |  2.455831E+04
     8 |      512 |  4.997430E+04 |  2.455831E+04
     9 |      576 |  4.882440E+04 |  2.455831E+04
    10 |      640 |  4.723129E+04 |  2.455831E+04
    11 |      704 |  4.689763E+04 |  2.455831E+04
    12 |      768 |  4.567967E+04 |  2.455831E+04
    13 |      832 |  4.455546E+04 |  2.455831E+04
    14 |      896 |  4.318790E+04 |  2.455831E+04
    15 |      960 |  4.128299E+04 |  2.455831E+04
    16 |     1024 |  3.971743E+04 |  2.455831E+04
    17 |     1088 |  3.806474E+04 |  2.455831E+04
    18 |     1152 |  3.715266E+04 |  2.455831E+04
    19 |     1216 |  3.702454E+04 |  2.455831E+04
    20 |     1280 |  3.674651E+04 |  2.455831E+04
    21 |     1344 |  3.656171E+04 |  2.455831E+04
    22 |     1408 |  3.613635E+04 |  2.455831E+04
    23 |     1472 |  3.585326E+04 |  2.455831E+04
    24 |     1536 |  3.514106E+04 |  2.455831E+04
    25 |     1600 |  3.466006E+04 |  2.455831E+04
    26 |     1664 |  3.362731E+04 |  2.455831E+04
    27 |     1728 |  3.345081E+04 |  2.455831E+04
    28 |     1792 |  3.317759E+04 |  2.455831E+04
    29 |     1856 |  3.290370E+04 |  2.455831E+04
    30 |     1920 |  3.267832E+04 |  2.455831E+04
    31 |     1984 |  3.231281E+04 |  2.455831E+04
    32 |     2048 |  3.186704E+04 |  2.455831E+04
    33 |     2112 |  3.131321E+04 |  2.455831E+04
    34 |     2176 |  3.096054E+04 |  2.455831E+04
    35 |     2240 |  3.067094E+04 |  2.455831E+04
    36 |     2304 |  3.056046E+04 |  2.455831E+04
    37 |     2368 |  3.044761E+04 |  2.455831E+04
    38 |     2432 |  3.030654E+04 |  2.455831E+04
    39 |     2496 |  3.015136E+04 |  2.455831E+04
    40 |     2560 |  2.996397E+04 |  2.455831E+04
    41 |     2624 |  2.977291E+04 |  2.455831E+04
    42 |     2688 |  2.956821E+04 |  2.455831E+04
    43 |     2752 |  2.928116E+04 |  2.455831E+04
    44 |     2816 |  2.900641E+04 |  2.455831E+04
    45 |     2880 |  2.873358E+04 |  2.455831E+04
    46 |     2944 |  2.855498E+04 |  2.455831E+04
    47 |     3008 |  2.844558E+04 |  2.455831E+04
    48 |     3072 |  2.836552E+04 |  2.455831E+04
    49 |     3136 |  2.825324E+04 |  2.455831E+04
    50 |     3200 |  2.817516E+04 |  2.455831E+04
    51 |     3264 |  2.806872E+04 |  2.455831E+04
    52 |     3328 |  2.793940E+04 |  2.443340E+04
    53 |     3392 |  2.787051E+04 |  2.443340E+04
    54 |     3456 |  2.785991E+04 |  2.443340E+04
    55 |     3520 |  2.773166E+04 |  2.443340E+04
    56 |     3584 |  2.758545E+04 |  2.442203E+04
    57 |     3648 |  2.756607E+04 |  2.442203E+04
    58 |     3712 |  2.742899E+04 |  2.442203E+04
    59 |     3776 |  2.720791E+04 |  2.442203E+04
    60 |     3840 |  2.683120E+04 |  2.442203E+04
    61 |     3904 |  2.610114E+04 |  2.440717E+04
    62 |     3968 |  2.465273E+04 |  2.431274E+04
    63 |     4032 |  2.437649E+04 |  2.415101E+04
    64 |     4096 |  2.419901E+04 |  2.377761E+04
    65 |     4160 |  2.395929E+04 |  2.353736E+04
    66 |     4224 |  2.371695E+04 |  2.317127E+04
    67 |     4288 |  2.349201E+04 |  2.310260E+04
    68 |     4352 |  2.325636E+04 |  2.297652E+04
    69 |     4416 |  2.308637E+04 |  2.284053E+04
    70 |     4480 |  2.296754E+04 |  2.260613E+04
    71 |     4544 |  2.287413E+04 |  2.260613E+04
    72 |     4608 |  2.282060E+04 |  2.250158E+04
    73 |     4672 |  2.271156E+04 |  2.235553E+04
    74 |     4736 |  2.256276E+04 |  2.227828E+04
    75 |     4800 |  2.240770E+04 |  2.210023E+04
    76 |     4864 |  2.225733E+04 |  2.195084E+04
    77 |     4928 |  2.215120E+04 |  2.190203E+04
    78 |     4992 |  2.205459E+04 |  2.178685E+04
    79 |     5056 |  2.195419E+04 |  2.178685E+04
    80 |     5120 |  2.188140E+04 |  2.172890E+04
    81 |     5184 |  2.183485E+04 |  2.171818E+04
    82 |     5248 |  2.180138E+04 |  2.167185E+04
    83 |     5312 |  2.177034E+04 |  2.167185E+04
    84 |     5376 |  2.174066E+04 |  2.166261E+04
    85 |     5440 |  2.172441E+04 |  2.159017E+04
    86 |     5504 |  2.170456E+04 |  2.157787E+04
    87 |     5568 |  2.166600E+04 |  2.157787E+04
    88 |     5632 |  2.161239E+04 |  2.157787E+04
    89 |     5696 |  2.159406E+04 |  2.157787E+04
    90 |     5760 |  2.158941E+04 |  2.157529E+04
    91 |     5824 |  2.158669E+04 |  2.156947E+04
    92 |     5888 |  2.158399E+04 |  2.156947E+04
    93 |     5952 |  2.158115E+04 |  2.156947E+04
    94 |     6016 |  2.157900E+04 |  2.156838E+04
    95 |     6080 |  2.157747E+04 |  2.156377E+04
    96 |     6144 |  2.157315E+04 |  2.143178E+04
    97 |     6208 |  2.157099E+04 |  2.143178E+04
    98 |     6272 |  2.155963E+04 |  2.143071E+04
    99 |     6336 |  2.154357E+04 |  2.142608E+04
   100 |     6400 |  2.151524E+04 |  2.142038E+04
Best solution found: [2 1 0 0 0 0 0 2 2 0 1 0 0 2 0 0 2 1 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 1 0 1 0
 0 0 2 2 2 0 2 2 0 0 2 1 2 1 2 1 1 0 1 2 0 0 1 0 1 0 1 1 1 0 1 2 1 0 1 1 0
 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0
 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0]
Function value: [21420.38285247]
Runoff time: 45.46096634864807 s
Minimizing
=================================================
n_gen  |  n_eval  |     f_avg     |     f_min
=================================================
     1 |       64 |  2.417491E+04 |  9.499406E+03
     2 |      128 |  1.843493E+04 |  9.401942E+03
     3 |      192 |  1.722786E+04 |  9.089139E+03
     4 |      256 |  1.608946E+04 |  9.089139E+03
     5 |      320 |  1.518993E+04 |  9.089139E+03
     6 |      384 |  1.420454E+04 |  9.060899E+03
     7 |      448 |  1.300584E+04 |  8.591160E+03
     8 |      512 |  1.172875E+04 |  8.461461E+03
     9 |      576 |  1.031681E+04 |  8.383390E+03
    10 |      640 |  9.594318E+03 |  8.383390E+03
    11 |      704 |  9.080047E+03 |  8.383390E+03
    12 |      768 |  8.881934E+03 |  8.360025E+03
    13 |      832 |  8.711558E+03 |  8.200778E+03
    14 |      896 |  8.468629E+03 |  7.850940E+03
    15 |      960 |  8.295254E+03 |  7.850940E+03
    16 |     1024 |  8.028331E+03 |  7.579209E+03
    17 |     1088 |  7.836763E+03 |  7.353404E+03
    18 |     1152 |  7.625507E+03 |  7.322040E+03
    19 |     1216 |  7.374685E+03 |  6.986667E+03
    20 |     1280 |  7.155500E+03 |  6.878048E+03
    21 |     1344 |  7.012874E+03 |  6.752151E+03
    22 |     1408 |  6.917699E+03 |  6.711065E+03
    23 |     1472 |  6.854476E+03 |  6.711065E+03
    24 |     1536 |  6.819132E+03 |  6.711065E+03
    25 |     1600 |  6.772456E+03 |  6.625293E+03
    26 |     1664 |  6.743567E+03 |  6.613463E+03
    27 |     1728 |  6.706152E+03 |  6.510235E+03
    28 |     1792 |  6.643079E+03 |  6.474717E+03
    29 |     1856 |  6.602723E+03 |  6.464115E+03
    30 |     1920 |  6.554348E+03 |  6.444579E+03
    31 |     1984 |  6.505385E+03 |  6.444579E+03
    32 |     2048 |  6.478231E+03 |  6.344611E+03
    33 |     2112 |  6.470659E+03 |  6.337975E+03
    34 |     2176 |  6.457082E+03 |  6.311155E+03
    35 |     2240 |  6.444275E+03 |  6.293533E+03
    36 |     2304 |  6.417394E+03 |  6.281577E+03
    37 |     2368 |  6.378913E+03 |  6.281168E+03
    38 |     2432 |  6.323962E+03 |  6.140427E+03
    39 |     2496 |  6.288434E+03 |  6.140427E+03
    40 |     2560 |  6.255714E+03 |  6.132697E+03
    41 |     2624 |  6.219741E+03 |  6.132697E+03
    42 |     2688 |  6.184417E+03 |  6.113801E+03
    43 |     2752 |  6.150345E+03 |  6.102035E+03
    44 |     2816 |  6.136794E+03 |  6.039417E+03
    45 |     2880 |  6.128835E+03 |  6.039417E+03
    46 |     2944 |  6.119331E+03 |  5.996201E+03
    47 |     3008 |  6.105841E+03 |  5.995910E+03
    48 |     3072 |  6.083733E+03 |  5.983631E+03
    49 |     3136 |  6.056358E+03 |  5.971993E+03
    50 |     3200 |  6.027028E+03 |  5.957303E+03
    51 |     3264 |  5.995838E+03 |  5.935329E+03
    52 |     3328 |  5.982849E+03 |  5.935329E+03
    53 |     3392 |  5.973030E+03 |  5.923352E+03
    54 |     3456 |  5.961018E+03 |  5.923352E+03
    55 |     3520 |  5.953036E+03 |  5.923270E+03
    56 |     3584 |  5.946055E+03 |  5.911778E+03
    57 |     3648 |  5.940225E+03 |  5.899851E+03
    58 |     3712 |  5.932627E+03 |  5.824599E+03
    59 |     3776 |  5.912958E+03 |  5.811311E+03
    60 |     3840 |  5.877117E+03 |  5.801592E+03
    61 |     3904 |  5.848007E+03 |  5.801592E+03
    62 |     3968 |  5.830982E+03 |  5.708470E+03
    63 |     4032 |  5.824112E+03 |  5.708470E+03
    64 |     4096 |  5.821210E+03 |  5.708470E+03
    65 |     4160 |  5.811438E+03 |  5.696757E+03
    66 |     4224 |  5.806910E+03 |  5.696757E+03
    67 |     4288 |  5.800253E+03 |  5.684673E+03
    68 |     4352 |  5.795545E+03 |  5.684673E+03
    69 |     4416 |  5.787757E+03 |  5.672719E+03
    70 |     4480 |  5.772136E+03 |  5.672719E+03
    71 |     4544 |  5.754539E+03 |  5.672719E+03
    72 |     4608 |  5.736903E+03 |  5.672719E+03
    73 |     4672 |  5.715266E+03 |  5.672719E+03
    74 |     4736 |  5.703227E+03 |  5.672719E+03
    75 |     4800 |  5.699601E+03 |  5.672719E+03
    76 |     4864 |  5.697894E+03 |  5.672719E+03
    77 |     4928 |  5.695143E+03 |  5.672719E+03
    78 |     4992 |  5.693159E+03 |  5.672719E+03
    79 |     5056 |  5.692151E+03 |  5.672719E+03
    80 |     5120 |  5.689908E+03 |  5.664850E+03
    81 |     5184 |  5.687580E+03 |  5.664727E+03
